"count","jurisdiccion_aplicacion","fecha_aplicacion","nombre_dosis_generica"
270,"Santa Cruz","2021-12-08","2da"
43,"Santa Cruz","2021-12-08","Adicional"
274,"Santa Cruz","2021-12-08","Refuerzo"
436,"Santa Cruz","2021-12-09","1ra"
1043,"Santa Cruz","2021-12-09","2da"
295,"Santa Cruz","2021-12-09","Adicional"
927,"Santa Cruz","2021-12-09","Refuerzo"
3,"Santa Cruz","2021-12-09","Unica"
404,"Santa Cruz","2021-12-10","1ra"
988,"Santa Cruz","2021-12-10","2da"
249,"Santa Cruz","2021-12-10","Adicional"
754,"Santa Cruz","2021-12-10","Refuerzo"
5,"Santa Cruz","2021-12-10","Unica"
130,"Santa Cruz","2021-12-11","1ra"
233,"Santa Cruz","2021-12-11","2da"
40,"Santa Cruz","2021-12-11","Adicional"
152,"Santa Cruz","2021-12-11","Refuerzo"
66,"Santa Cruz","2021-12-12","1ra"
97,"Santa Cruz","2021-12-12","2da"
41,"Santa Cruz","2021-12-12","Adicional"
140,"Santa Cruz","2021-12-12","Refuerzo"
1,"Santa Cruz","2021-12-12","Unica"
351,"Santa Cruz","2021-12-13","1ra"
728,"Santa Cruz","2021-12-13","2da"
446,"Santa Cruz","2021-12-13","Adicional"
848,"Santa Cruz","2021-12-13","Refuerzo"
7,"Santa Cruz","2021-12-13","Unica"
337,"Santa Cruz","2021-12-14","1ra"
735,"Santa Cruz","2021-12-14","2da"
269,"Santa Cruz","2021-12-14","Adicional"
776,"Santa Cruz","2021-12-14","Refuerzo"
271,"Santa Cruz","2021-12-15","1ra"
710,"Santa Cruz","2021-12-15","2da"
315,"Santa Cruz","2021-12-15","Adicional"
970,"Santa Cruz","2021-12-15","Refuerzo"
4,"Santa Cruz","2021-12-15","Unica"
426,"Santa Cruz","2021-12-16","1ra"
1093,"Santa Cruz","2021-12-16","2da"
314,"Santa Cruz","2021-12-16","Adicional"
776,"Santa Cruz","2021-12-16","Refuerzo"
3,"Santa Cruz","2021-12-16","Unica"
306,"Santa Cruz","2021-12-17","1ra"
1006,"Santa Cruz","2021-12-17","2da"
366,"Santa Cruz","2021-12-17","Adicional"
894,"Santa Cruz","2021-12-17","Refuerzo"
8,"Santa Cruz","2021-12-17","Unica"
31,"Santa Cruz","2021-12-18","1ra"
108,"Santa Cruz","2021-12-18","2da"
35,"Santa Cruz","2021-12-18","Adicional"
210,"Santa Cruz","2021-12-18","Refuerzo"
67,"Santa Cruz","2021-12-19","1ra"
135,"Santa Cruz","2021-12-19","2da"
54,"Santa Cruz","2021-12-19","Adicional"
122,"Santa Cruz","2021-12-19","Refuerzo"
199,"Santa Cruz","2021-12-20","1ra"
771,"Santa Cruz","2021-12-20","2da"
335,"Santa Cruz","2021-12-20","Adicional"
713,"Santa Cruz","2021-12-20","Refuerzo"
4,"Santa Cruz","2021-12-20","Unica"
264,"Santa Cruz","2021-12-21","1ra"
756,"Santa Cruz","2021-12-21","2da"
368,"Santa Cruz","2021-12-21","Adicional"
551,"Santa Cruz","2021-12-21","Refuerzo"
5,"Santa Cruz","2021-12-21","Unica"
301,"Santa Cruz","2021-12-22","1ra"
814,"Santa Cruz","2021-12-22","2da"
298,"Santa Cruz","2021-12-22","Adicional"
989,"Santa Cruz","2021-12-22","Refuerzo"
3,"Santa Cruz","2021-12-22","Unica"
34,"Santa Cruz","2021-12-23","1ra"
123,"Santa Cruz","2021-12-23","2da"
44,"Santa Cruz","2021-12-23","Adicional"
135,"Santa Cruz","2021-12-23","Refuerzo"
2,"Santa Cruz","2021-12-24","2da"
1,"Santa Cruz","2021-12-26","1ra"
17,"Santa Cruz","2021-12-26","Refuerzo"
327,"Santa Cruz","2021-12-27","1ra"
648,"Santa Cruz","2021-12-27","2da"
370,"Santa Cruz","2021-12-27","Adicional"
633,"Santa Cruz","2021-12-27","Refuerzo"
4,"Santa Cruz","2021-12-27","Unica"
605,"Santa Cruz","2021-12-28","1ra"
1305,"Santa Cruz","2021-12-28","2da"
446,"Santa Cruz","2021-12-28","Adicional"
1169,"Santa Cruz","2021-12-28","Refuerzo"
2,"Santa Cruz","2021-12-28","Unica"
303,"Santa Cruz","2021-12-29","1ra"
766,"Santa Cruz","2021-12-29","2da"
365,"Santa Cruz","2021-12-29","Adicional"
802,"Santa Cruz","2021-12-29","Refuerzo"
197,"Santa Cruz","2021-12-30","1ra"
303,"Santa Cruz","2021-12-30","2da"
125,"Santa Cruz","2021-12-30","Adicional"
951,"Santa Cruz","2021-12-30","Refuerzo"
24,"Santa Cruz","2021-12-31","1ra"
47,"Santa Cruz","2021-12-31","2da"
31,"Santa Cruz","2021-12-31","Adicional"
205,"Santa Cruz","2021-12-31","Refuerzo"
1,"Santa Cruz","2021-12-31","Unica"
45,"Santa Cruz","2022-01-02","1ra"
71,"Santa Cruz","2022-01-02","2da"
104,"Santa Cruz","2022-01-02","Adicional"
436,"Santa Cruz","2022-01-02","Refuerzo"
532,"Santa Cruz","2022-01-03","1ra"
897,"Santa Cruz","2022-01-03","2da"
126,"Santa Cruz","2022-01-03","Adicional"
1547,"Santa Cruz","2022-01-03","Refuerzo"
1,"Santa Cruz","2022-01-03","Unica"
608,"Santa Cruz","2022-01-04","1ra"
1033,"Santa Cruz","2022-01-04","2da"
858,"Santa Cruz","2022-01-04","Adicional"
1937,"Santa Cruz","2022-01-04","Refuerzo"
4,"Santa Cruz","2022-01-04","Unica"
616,"Santa Cruz","2022-01-05","1ra"
750,"Santa Cruz","2022-01-05","2da"
1064,"Santa Cruz","2022-01-05","Adicional"
1998,"Santa Cruz","2022-01-05","Refuerzo"
5,"Santa Cruz","2022-01-05","Unica"
489,"Santa Cruz","2022-01-06","1ra"
765,"Santa Cruz","2022-01-06","2da"
725,"Santa Cruz","2022-01-06","Adicional"
2485,"Santa Cruz","2022-01-06","Refuerzo"
15,"Santa Cruz","2022-01-06","Unica"
392,"Santa Cruz","2022-01-07","1ra"
747,"Santa Cruz","2022-01-07","2da"
521,"Santa Cruz","2022-01-07","Adicional"
2024,"Santa Cruz","2022-01-07","Refuerzo"
19,"Santa Cruz","2022-01-07","Unica"
65,"Santa Cruz","2022-01-08","1ra"
171,"Santa Cruz","2022-01-08","2da"
137,"Santa Cruz","2022-01-08","Adicional"
799,"Santa Cruz","2022-01-08","Refuerzo"
1,"Santa Cruz","2022-01-08","Unica"
62,"Santa Cruz","2022-01-09","1ra"
117,"Santa Cruz","2022-01-09","2da"
11,"Santa Cruz","2022-01-09","Adicional"
546,"Santa Cruz","2022-01-09","Refuerzo"
1,"Santa Cruz","2022-01-09","Unica"
213,"Santa Cruz","2022-01-10","1ra"
339,"Santa Cruz","2022-01-10","2da"
206,"Santa Cruz","2022-01-10","Adicional"
1932,"Santa Cruz","2022-01-10","Refuerzo"
11,"Santa Cruz","2022-01-10","Unica"
358,"Santa Cruz","2022-01-11","1ra"
769,"Santa Cruz","2022-01-11","2da"
223,"Santa Cruz","2022-01-11","Adicional"
1541,"Santa Cruz","2022-01-11","Refuerzo"
12,"Santa Cruz","2022-01-11","Unica"
305,"Santa Cruz","2022-01-12","1ra"
971,"Santa Cruz","2022-01-12","2da"
163,"Santa Cruz","2022-01-12","Adicional"
1190,"Santa Cruz","2022-01-12","Refuerzo"
6,"Santa Cruz","2022-01-12","Unica"
253,"Santa Cruz","2022-01-13","1ra"
515,"Santa Cruz","2022-01-13","2da"
128,"Santa Cruz","2022-01-13","Adicional"
1479,"Santa Cruz","2022-01-13","Refuerzo"
31,"Santa Cruz","2022-01-13","Unica"
253,"Santa Cruz","2022-01-14","1ra"
335,"Santa Cruz","2022-01-14","2da"
207,"Santa Cruz","2022-01-14","Adicional"
1423,"Santa Cruz","2022-01-14","Refuerzo"
4,"Santa Cruz","2022-01-14","Unica"
132,"Santa Cruz","2022-01-15","1ra"
137,"Santa Cruz","2022-01-15","2da"
11,"Santa Cruz","2022-01-15","Adicional"
213,"Santa Cruz","2022-01-15","Refuerzo"
4,"Santa Cruz","2022-01-16","1ra"
17,"Santa Cruz","2022-01-16","2da"
9,"Santa Cruz","2022-01-16","Adicional"
24,"Santa Cruz","2022-01-16","Refuerzo"
1,"Santa Cruz","2022-01-16","Unica"
167,"Santa Cruz","2022-01-17","1ra"
314,"Santa Cruz","2022-01-17","2da"
142,"Santa Cruz","2022-01-17","Adicional"
886,"Santa Cruz","2022-01-17","Refuerzo"
9,"Santa Cruz","2022-01-17","Unica"
276,"Santa Cruz","2022-01-18","1ra"
682,"Santa Cruz","2022-01-18","2da"
56,"Santa Cruz","2022-01-18","Adicional"
612,"Santa Cruz","2022-01-18","Refuerzo"
6,"Santa Cruz","2022-01-18","Unica"
153,"Santa Cruz","2022-01-19","1ra"
516,"Santa Cruz","2022-01-19","2da"
107,"Santa Cruz","2022-01-19","Adicional"
873,"Santa Cruz","2022-01-19","Refuerzo"
4,"Santa Cruz","2022-01-19","Unica"
248,"Santa Cruz","2022-01-20","1ra"
540,"Santa Cruz","2022-01-20","2da"
21,"Santa Cruz","2022-01-20","Adicional"
483,"Santa Cruz","2022-01-20","Refuerzo"
7,"Santa Cruz","2022-01-20","Unica"
178,"Santa Cruz","2022-01-21","1ra"
263,"Santa Cruz","2022-01-21","2da"
189,"Santa Cruz","2022-01-21","Adicional"
1034,"Santa Cruz","2022-01-21","Refuerzo"
5,"Santa Cruz","2022-01-21","Unica"
41,"Santa Cruz","2022-01-22","1ra"
81,"Santa Cruz","2022-01-22","2da"
8,"Santa Cruz","2022-01-22","Adicional"
225,"Santa Cruz","2022-01-22","Refuerzo"
7,"Santa Cruz","2022-01-22","Unica"
12,"Santa Cruz","2022-01-23","1ra"
12,"Santa Cruz","2022-01-23","2da"
1,"Santa Cruz","2022-01-23","Adicional"
48,"Santa Cruz","2022-01-23","Refuerzo"
2,"Santa Cruz","2022-01-23","Unica"
99,"Santa Cruz","2022-01-24","1ra"
224,"Santa Cruz","2022-01-24","2da"
123,"Santa Cruz","2022-01-24","Adicional"
787,"Santa Cruz","2022-01-24","Refuerzo"
5,"Santa Cruz","2022-01-24","Unica"
180,"Santa Cruz","2022-01-25","1ra"
563,"Santa Cruz","2022-01-25","2da"
37,"Santa Cruz","2022-01-25","Adicional"
548,"Santa Cruz","2022-01-25","Refuerzo"
5,"Santa Cruz","2022-01-25","Unica"
131,"Santa Cruz","2022-01-26","1ra"
395,"Santa Cruz","2022-01-26","2da"
100,"Santa Cruz","2022-01-26","Adicional"
870,"Santa Cruz","2022-01-26","Refuerzo"
3,"Santa Cruz","2022-01-26","Unica"
152,"Santa Cruz","2022-01-27","1ra"
408,"Santa Cruz","2022-01-27","2da"
16,"Santa Cruz","2022-01-27","Adicional"
565,"Santa Cruz","2022-01-27","Refuerzo"
11,"Santa Cruz","2022-01-27","Unica"
105,"Santa Cruz","2022-01-28","1ra"
336,"Santa Cruz","2022-01-28","2da"
66,"Santa Cruz","2022-01-28","Adicional"
860,"Santa Cruz","2022-01-28","Refuerzo"
13,"Santa Cruz","2022-01-28","Unica"
11,"Santa Cruz","2022-01-29","1ra"
40,"Santa Cruz","2022-01-29","2da"
3,"Santa Cruz","2022-01-29","Adicional"
158,"Santa Cruz","2022-01-29","Refuerzo"
2,"Santa Cruz","2022-01-29","Unica"
15,"Santa Cruz","2022-01-30","1ra"
41,"Santa Cruz","2022-01-30","2da"
35,"Santa Cruz","2022-01-30","Refuerzo"
4,"Santa Cruz","2022-01-30","Unica"
90,"Santa Cruz","2022-01-31","1ra"
268,"Santa Cruz","2022-01-31","2da"
28,"Santa Cruz","2022-01-31","Adicional"
738,"Santa Cruz","2022-01-31","Refuerzo"
2,"Santa Cruz","2022-01-31","Unica"
117,"Santa Cruz","2022-02-01","1ra"
369,"Santa Cruz","2022-02-01","2da"
483,"Santa Cruz","2022-02-01","Refuerzo"
1,"Santa Cruz","2022-02-01","Unica"
857,"Santa Fe","2020-12-29","1ra"
858,"Santa Fe","2020-12-30","1ra"
166,"Santa Fe","2020-12-31","1ra"
65,"Santa Fe","2021-01-02","1ra"
10,"Santa Fe","2021-01-03","1ra"
883,"Santa Fe","2021-01-04","1ra"
1080,"Santa Fe","2021-01-05","1ra"
875,"Santa Fe","2021-01-06","1ra"
959,"Santa Fe","2021-01-07","1ra"
1563,"Santa Fe","2021-01-08","1ra"
2,"Santa Fe","2021-01-08","2da"
212,"Santa Fe","2021-01-09","1ra"
1,"Santa Fe","2021-01-10","1ra"
1279,"Santa Fe","2021-01-11","1ra"
1,"Santa Fe","2021-01-11","2da"
1348,"Santa Fe","2021-01-12","1ra"
1,"Santa Fe","2021-01-12","2da"
1146,"Santa Fe","2021-01-13","1ra"
1157,"Santa Fe","2021-01-14","1ra"
1180,"Santa Fe","2021-01-15","1ra"
1,"Santa Fe","2021-01-15","2da"
190,"Santa Fe","2021-01-16","1ra"
1,"Santa Fe","2021-01-16","2da"
881,"Santa Fe","2021-01-18","1ra"
3,"Santa Fe","2021-01-18","2da"
847,"Santa Fe","2021-01-19","1ra"
68,"Santa Fe","2021-01-19","2da"
610,"Santa Fe","2021-01-20","1ra"
347,"Santa Fe","2021-01-20","2da"
345,"Santa Fe","2021-01-21","1ra"
430,"Santa Fe","2021-01-21","2da"
392,"Santa Fe","2021-01-22","1ra"
196,"Santa Fe","2021-01-22","2da"
148,"Santa Fe","2021-01-23","1ra"
23,"Santa Fe","2021-01-23","2da"
1,"Santa Fe","2021-01-24","1ra"
317,"Santa Fe","2021-01-25","1ra"
631,"Santa Fe","2021-01-25","2da"
274,"Santa Fe","2021-01-26","1ra"
936,"Santa Fe","2021-01-26","2da"
169,"Santa Fe","2021-01-27","1ra"
775,"Santa Fe","2021-01-27","2da"
227,"Santa Fe","2021-01-28","1ra"
659,"Santa Fe","2021-01-28","2da"
199,"Santa Fe","2021-01-29","1ra"
1022,"Santa Fe","2021-01-29","2da"
43,"Santa Fe","2021-01-30","2da"
5,"Santa Fe","2021-01-31","2da"
140,"Santa Fe","2021-02-01","1ra"
742,"Santa Fe","2021-02-01","2da"
119,"Santa Fe","2021-02-02","1ra"
1149,"Santa Fe","2021-02-02","2da"
87,"Santa Fe","2021-02-03","1ra"
1394,"Santa Fe","2021-02-03","2da"
196,"Santa Fe","2021-02-04","1ra"
1174,"Santa Fe","2021-02-04","2da"
893,"Santa Fe","2021-02-05","1ra"
1352,"Santa Fe","2021-02-05","2da"
485,"Santa Fe","2021-02-06","1ra"
140,"Santa Fe","2021-02-06","2da"
3,"Santa Fe","2021-02-07","1ra"
1396,"Santa Fe","2021-02-08","1ra"
1059,"Santa Fe","2021-02-08","2da"
1104,"Santa Fe","2021-02-09","1ra"
1051,"Santa Fe","2021-02-09","2da"
890,"Santa Fe","2021-02-10","1ra"
758,"Santa Fe","2021-02-10","2da"
721,"Santa Fe","2021-02-11","1ra"
635,"Santa Fe","2021-02-11","2da"
537,"Santa Fe","2021-02-12","1ra"
786,"Santa Fe","2021-02-12","2da"
24,"Santa Fe","2021-02-13","2da"
4,"Santa Fe","2021-02-14","1ra"
1,"Santa Fe","2021-02-14","2da"
1,"Santa Fe","2021-02-15","2da"
5,"Santa Fe","2021-02-16","1ra"
1,"Santa Fe","2021-02-16","2da"
1014,"Santa Fe","2021-02-17","1ra"
774,"Santa Fe","2021-02-17","2da"
2830,"Santa Fe","2021-02-18","1ra"
484,"Santa Fe","2021-02-18","2da"
3055,"Santa Fe","2021-02-19","1ra"
413,"Santa Fe","2021-02-19","2da"
380,"Santa Fe","2021-02-20","1ra"
3,"Santa Fe","2021-02-20","2da"
51,"Santa Fe","2021-02-21","1ra"
5,"Santa Fe","2021-02-21","2da"
4833,"Santa Fe","2021-02-22","1ra"
264,"Santa Fe","2021-02-22","2da"
5358,"Santa Fe","2021-02-23","1ra"
238,"Santa Fe","2021-02-23","2da"
4554,"Santa Fe","2021-02-24","1ra"
188,"Santa Fe","2021-02-24","2da"
4284,"Santa Fe","2021-02-25","1ra"
248,"Santa Fe","2021-02-25","2da"
3849,"Santa Fe","2021-02-26","1ra"
227,"Santa Fe","2021-02-26","2da"
556,"Santa Fe","2021-02-27","1ra"
84,"Santa Fe","2021-02-27","2da"
34,"Santa Fe","2021-02-28","1ra"
4070,"Santa Fe","2021-03-01","1ra"
575,"Santa Fe","2021-03-01","2da"
4514,"Santa Fe","2021-03-02","1ra"
553,"Santa Fe","2021-03-02","2da"
3775,"Santa Fe","2021-03-03","1ra"
693,"Santa Fe","2021-03-03","2da"
5618,"Santa Fe","2021-03-04","1ra"
779,"Santa Fe","2021-03-04","2da"
5941,"Santa Fe","2021-03-05","1ra"
943,"Santa Fe","2021-03-05","2da"
1659,"Santa Fe","2021-03-06","1ra"
164,"Santa Fe","2021-03-06","2da"
8,"Santa Fe","2021-03-07","1ra"
34,"Santa Fe","2021-03-07","2da"
7425,"Santa Fe","2021-03-08","1ra"
518,"Santa Fe","2021-03-08","2da"
6417,"Santa Fe","2021-03-09","1ra"
651,"Santa Fe","2021-03-09","2da"
11666,"Santa Fe","2021-03-10","1ra"
380,"Santa Fe","2021-03-10","2da"
12275,"Santa Fe","2021-03-11","1ra"
826,"Santa Fe","2021-03-11","2da"
7944,"Santa Fe","2021-03-12","1ra"
2727,"Santa Fe","2021-03-12","2da"
1511,"Santa Fe","2021-03-13","1ra"
149,"Santa Fe","2021-03-13","2da"
18,"Santa Fe","2021-03-14","1ra"
22,"Santa Fe","2021-03-14","2da"
8486,"Santa Fe","2021-03-15","1ra"
1852,"Santa Fe","2021-03-15","2da"
6306,"Santa Fe","2021-03-16","1ra"
1714,"Santa Fe","2021-03-16","2da"
10206,"Santa Fe","2021-03-17","1ra"
1467,"Santa Fe","2021-03-17","2da"
7681,"Santa Fe","2021-03-18","1ra"
2407,"Santa Fe","2021-03-18","2da"
5727,"Santa Fe","2021-03-19","1ra"
1983,"Santa Fe","2021-03-19","2da"
959,"Santa Fe","2021-03-20","1ra"
138,"Santa Fe","2021-03-20","2da"
4,"Santa Fe","2021-03-21","2da"
5028,"Santa Fe","2021-03-22","1ra"
1633,"Santa Fe","2021-03-22","2da"
3755,"Santa Fe","2021-03-23","1ra"
1316,"Santa Fe","2021-03-23","2da"
84,"Santa Fe","2021-03-24","1ra"
26,"Santa Fe","2021-03-24","2da"
8202,"Santa Fe","2021-03-25","1ra"
1073,"Santa Fe","2021-03-25","2da"
7712,"Santa Fe","2021-03-26","1ra"
1216,"Santa Fe","2021-03-26","2da"
1835,"Santa Fe","2021-03-27","1ra"
234,"Santa Fe","2021-03-27","2da"
1,"Santa Fe","2021-03-28","2da"
5605,"Santa Fe","2021-03-29","1ra"
676,"Santa Fe","2021-03-29","2da"
9342,"Santa Fe","2021-03-30","1ra"
502,"Santa Fe","2021-03-30","2da"
7411,"Santa Fe","2021-03-31","1ra"
683,"Santa Fe","2021-03-31","2da"
5016,"Santa Fe","2021-04-01","1ra"
127,"Santa Fe","2021-04-01","2da"
2565,"Santa Fe","2021-04-02","1ra"
6,"Santa Fe","2021-04-02","2da"
1048,"Santa Fe","2021-04-03","1ra"
4,"Santa Fe","2021-04-03","2da"
2,"Santa Fe","2021-04-04","1ra"
8622,"Santa Fe","2021-04-05","1ra"
908,"Santa Fe","2021-04-05","2da"
13728,"Santa Fe","2021-04-06","1ra"
607,"Santa Fe","2021-04-06","2da"
13382,"Santa Fe","2021-04-07","1ra"
406,"Santa Fe","2021-04-07","2da"
16014,"Santa Fe","2021-04-08","1ra"
543,"Santa Fe","2021-04-08","2da"
14176,"Santa Fe","2021-04-09","1ra"
593,"Santa Fe","2021-04-09","2da"
2027,"Santa Fe","2021-04-10","1ra"
5,"Santa Fe","2021-04-10","2da"
97,"Santa Fe","2021-04-11","1ra"
13567,"Santa Fe","2021-04-12","1ra"
278,"Santa Fe","2021-04-12","2da"
14170,"Santa Fe","2021-04-13","1ra"
323,"Santa Fe","2021-04-13","2da"
13211,"Santa Fe","2021-04-14","1ra"
245,"Santa Fe","2021-04-14","2da"
13158,"Santa Fe","2021-04-15","1ra"
288,"Santa Fe","2021-04-15","2da"
8483,"Santa Fe","2021-04-16","1ra"
280,"Santa Fe","2021-04-16","2da"
877,"Santa Fe","2021-04-17","1ra"
2,"Santa Fe","2021-04-17","2da"
6,"Santa Fe","2021-04-18","1ra"
4011,"Santa Fe","2021-04-19","1ra"
2590,"Santa Fe","2021-04-19","2da"
8435,"Santa Fe","2021-04-20","1ra"
274,"Santa Fe","2021-04-20","2da"
13032,"Santa Fe","2021-04-21","1ra"
290,"Santa Fe","2021-04-21","2da"
12406,"Santa Fe","2021-04-22","1ra"
295,"Santa Fe","2021-04-22","2da"
13381,"Santa Fe","2021-04-23","1ra"
649,"Santa Fe","2021-04-23","2da"
2225,"Santa Fe","2021-04-24","1ra"
5,"Santa Fe","2021-04-24","2da"
200,"Santa Fe","2021-04-25","1ra"
1,"Santa Fe","2021-04-25","2da"
14020,"Santa Fe","2021-04-26","1ra"
320,"Santa Fe","2021-04-26","2da"
13644,"Santa Fe","2021-04-27","1ra"
353,"Santa Fe","2021-04-27","2da"
10768,"Santa Fe","2021-04-28","1ra"
219,"Santa Fe","2021-04-28","2da"
9333,"Santa Fe","2021-04-29","1ra"
296,"Santa Fe","2021-04-29","2da"
8848,"Santa Fe","2021-04-30","1ra"
369,"Santa Fe","2021-04-30","2da"
41,"Santa Fe","2021-05-01","1ra"
5,"Santa Fe","2021-05-01","2da"
14,"Santa Fe","2021-05-02","1ra"
3332,"Santa Fe","2021-05-03","1ra"
6997,"Santa Fe","2021-05-03","2da"
3593,"Santa Fe","2021-05-04","1ra"
5818,"Santa Fe","2021-05-04","2da"
10859,"Santa Fe","2021-05-05","1ra"
4653,"Santa Fe","2021-05-05","2da"
11074,"Santa Fe","2021-05-06","1ra"
4230,"Santa Fe","2021-05-06","2da"
6915,"Santa Fe","2021-05-07","1ra"
5231,"Santa Fe","2021-05-07","2da"
1067,"Santa Fe","2021-05-08","1ra"
199,"Santa Fe","2021-05-08","2da"
221,"Santa Fe","2021-05-09","1ra"
3,"Santa Fe","2021-05-09","2da"
6679,"Santa Fe","2021-05-10","1ra"
8825,"Santa Fe","2021-05-10","2da"
3987,"Santa Fe","2021-05-11","1ra"
8297,"Santa Fe","2021-05-11","2da"
3152,"Santa Fe","2021-05-12","1ra"
10676,"Santa Fe","2021-05-12","2da"
1368,"Santa Fe","2021-05-13","1ra"
12034,"Santa Fe","2021-05-13","2da"
1660,"Santa Fe","2021-05-14","1ra"
13057,"Santa Fe","2021-05-14","2da"
71,"Santa Fe","2021-05-15","1ra"
1146,"Santa Fe","2021-05-15","2da"
3,"Santa Fe","2021-05-16","1ra"
43,"Santa Fe","2021-05-16","2da"
4366,"Santa Fe","2021-05-17","1ra"
6954,"Santa Fe","2021-05-17","2da"
15908,"Santa Fe","2021-05-18","1ra"
3118,"Santa Fe","2021-05-18","2da"
8594,"Santa Fe","2021-05-19","1ra"
4419,"Santa Fe","2021-05-19","2da"
4220,"Santa Fe","2021-05-20","1ra"
3415,"Santa Fe","2021-05-20","2da"
1,"Santa Fe","2021-05-20","Refuerzo"
2885,"Santa Fe","2021-05-21","1ra"
4028,"Santa Fe","2021-05-21","2da"
1,"Santa Fe","2021-05-21","Adicional"
14469,"Santa Fe","2021-05-22","1ra"
139,"Santa Fe","2021-05-22","2da"
347,"Santa Fe","2021-05-23","1ra"
22,"Santa Fe","2021-05-23","2da"
2858,"Santa Fe","2021-05-24","1ra"
479,"Santa Fe","2021-05-24","2da"
700,"Santa Fe","2021-05-25","1ra"
80,"Santa Fe","2021-05-25","2da"
7145,"Santa Fe","2021-05-26","1ra"
4323,"Santa Fe","2021-05-26","2da"
3951,"Santa Fe","2021-05-27","1ra"
6241,"Santa Fe","2021-05-27","2da"
3260,"Santa Fe","2021-05-28","1ra"
7206,"Santa Fe","2021-05-28","2da"
3589,"Santa Fe","2021-05-29","1ra"
1246,"Santa Fe","2021-05-29","2da"
20,"Santa Fe","2021-05-30","1ra"
79,"Santa Fe","2021-05-30","2da"
17485,"Santa Fe","2021-05-31","1ra"
3928,"Santa Fe","2021-05-31","2da"
13796,"Santa Fe","2021-06-01","1ra"
3912,"Santa Fe","2021-06-01","2da"
9775,"Santa Fe","2021-06-02","1ra"
8794,"Santa Fe","2021-06-02","2da"
21758,"Santa Fe","2021-06-03","1ra"
4034,"Santa Fe","2021-06-03","2da"
1,"Santa Fe","2021-06-03","Refuerzo"
18654,"Santa Fe","2021-06-04","1ra"
2661,"Santa Fe","2021-06-04","2da"
1,"Santa Fe","2021-06-04","Adicional"
21701,"Santa Fe","2021-06-05","1ra"
960,"Santa Fe","2021-06-05","2da"
5019,"Santa Fe","2021-06-06","1ra"
72,"Santa Fe","2021-06-06","2da"
20897,"Santa Fe","2021-06-07","1ra"
7981,"Santa Fe","2021-06-07","2da"
25634,"Santa Fe","2021-06-08","1ra"
2484,"Santa Fe","2021-06-08","2da"
22979,"Santa Fe","2021-06-09","1ra"
1701,"Santa Fe","2021-06-09","2da"
1,"Santa Fe","2021-06-09","Refuerzo"
25487,"Santa Fe","2021-06-10","1ra"
776,"Santa Fe","2021-06-10","2da"
22105,"Santa Fe","2021-06-11","1ra"
978,"Santa Fe","2021-06-11","2da"
12014,"Santa Fe","2021-06-12","1ra"
2345,"Santa Fe","2021-06-12","2da"
3716,"Santa Fe","2021-06-13","1ra"
37,"Santa Fe","2021-06-13","2da"
19799,"Santa Fe","2021-06-14","1ra"
3861,"Santa Fe","2021-06-14","2da"
10249,"Santa Fe","2021-06-15","1ra"
12276,"Santa Fe","2021-06-15","2da"
20816,"Santa Fe","2021-06-16","1ra"
5839,"Santa Fe","2021-06-16","2da"
26067,"Santa Fe","2021-06-17","1ra"
3773,"Santa Fe","2021-06-17","2da"
23762,"Santa Fe","2021-06-18","1ra"
2761,"Santa Fe","2021-06-18","2da"
8331,"Santa Fe","2021-06-19","1ra"
3320,"Santa Fe","2021-06-19","2da"
2952,"Santa Fe","2021-06-20","1ra"
605,"Santa Fe","2021-06-20","2da"
11165,"Santa Fe","2021-06-21","1ra"
107,"Santa Fe","2021-06-21","2da"
26852,"Santa Fe","2021-06-22","1ra"
2084,"Santa Fe","2021-06-22","2da"
21876,"Santa Fe","2021-06-23","1ra"
1269,"Santa Fe","2021-06-23","2da"
18438,"Santa Fe","2021-06-24","1ra"
732,"Santa Fe","2021-06-24","2da"
26342,"Santa Fe","2021-06-25","1ra"
1234,"Santa Fe","2021-06-25","2da"
13101,"Santa Fe","2021-06-26","1ra"
2355,"Santa Fe","2021-06-26","2da"
3166,"Santa Fe","2021-06-27","1ra"
1464,"Santa Fe","2021-06-27","2da"
13739,"Santa Fe","2021-06-28","1ra"
13511,"Santa Fe","2021-06-28","2da"
21921,"Santa Fe","2021-06-29","1ra"
9904,"Santa Fe","2021-06-29","2da"
21742,"Santa Fe","2021-06-30","1ra"
7794,"Santa Fe","2021-06-30","2da"
23723,"Santa Fe","2021-07-01","1ra"
6372,"Santa Fe","2021-07-01","2da"
27304,"Santa Fe","2021-07-02","1ra"
3189,"Santa Fe","2021-07-02","2da"
15782,"Santa Fe","2021-07-03","1ra"
1532,"Santa Fe","2021-07-03","2da"
3625,"Santa Fe","2021-07-04","1ra"
38,"Santa Fe","2021-07-04","2da"
25802,"Santa Fe","2021-07-05","1ra"
2455,"Santa Fe","2021-07-05","2da"
1,"Santa Fe","2021-07-05","Refuerzo"
23257,"Santa Fe","2021-07-06","1ra"
10870,"Santa Fe","2021-07-06","2da"
25475,"Santa Fe","2021-07-07","1ra"
3849,"Santa Fe","2021-07-07","2da"
19134,"Santa Fe","2021-07-08","1ra"
8082,"Santa Fe","2021-07-08","2da"
20664,"Santa Fe","2021-07-09","1ra"
973,"Santa Fe","2021-07-09","2da"
15612,"Santa Fe","2021-07-10","1ra"
